0.325899,0.512883,0.699521,0.885814,1.071765,1.257375,1.442647,1.627581,1.812181,1.996447,2.180382,2.363987,2.547264,2.730215,2.912841,3.095145,3.277127,3.458791,3.640137,3.821166,4.001882,4.182284,4.362376,4.542158,4.721633,4.900801,5.079664,5.258224,5.436482,5.614440,5.792100,5.969463,6.146530,6.323302,6.499782,6.675971,6.851870,7.027481,7.202804,7.377843,7.552596,7.727068,7.901257,8.075167,8.248798,8.422152,8.595229,8.768032,8.940561,9.112818,9.284805,9.456522,9.627970,9.799152,9.970067,10.140718,10.311106,10.481232,10.651096,10.820701,10.990048,11.159137,11.327969,11.496547,11.664871,11.832942,12.000762,12.168331,12.335651,12.502723,12.669547,12.836126,13.002459,13.168549,13.334395,13.500000,13.665365,13.830489,13.995376,14.160024,14.324436,14.488613,14.652554,14.816263,14.979739,15.142983,15.305997,15.468781,15.631337,15.793665,15.955766,16.117642,16.279293,16.440720,16.601924,16.762906,16.923667,17.084207,17.244529,17.404632,17.564517,17.724186,17.883639,18.042877,18.201902,18.360713,18.519312,18.677699,18.835876,18.993843,19.151601,19.309151,19.466494,19.623631,19.780561,19.937287,20.093809,20.250128,20.406244,20.562158,20.717872,20.873386,21.028700,21.183815,21.338733,21.493454,21.647978,21.802307,21.956441,22.110381,22.264128,22.417682,22.571044,22.724215,22.877195,23.029986,23.182587,23.335001,23.487226,23.639265,23.791117,23.942784,24.094266,24.245563,24.396677,24.547609,24.698357,24.848925,24.999311,25.149517,25.299544,25.449391,25.599060,25.748552,25.897866,26.047004,26.195966,26.344753,26.493365,26.641803,26.790068,26.938160,27.086080,27.233829,27.381406,27.528813,27.676051,27.823119,27.970018,28.116750,28.263314,28.409711,28.555942,28.702007,28.847907,28.993642,29.139213,29.284621,29.429866,29.574948,29.719869,29.864628,30.009226,30.153664,30.297942,30.442062,30.586022,30.729824,30.873469,31.016956,31.160287,31.303462,31.446481,31.589346,31.732055,31.874611,32.017013,32.159262,32.301358,32.443302,32.585095,32.726736,32.868227,33.009568,33.150759,33.291801,33.432694,33.573439,33.714036,33.854486,33.994789,34.134945,34.274955,34.414820,34.554540,34.694116,34.833547,34.972835,35.111979,35.250980,35.389839,35.528557,35.667132
0.212575,0.399769,0.586617,0.773118,0.959276,1.145092,1.330569,1.515707,1.700509,1.884977,2.069112,2.252916,2.436391,2.619539,2.802362,2.984861,3.167037,3.348894,3.530432,3.711652,3.892558,4.073150,4.253429,4.433399,4.613059,4.792412,4.971460,5.150203,5.328644,5.506783,5.684624,5.862166,6.039411,6.216362,6.393019,6.569384,6.745458,6.921243,7.096740,7.271951,7.446877,7.621519,7.795879,7.969958,8.143757,8.317278,8.490523,8.663492,8.836186,9.008608,9.180758,9.352638,9.524249,9.695592,9.866668,10.037479,10.208026,10.378310,10.548332,10.718094,10.887597,11.056842,11.225830,11.394562,11.563039,11.731263,11.899235,12.066955,12.234426,12.401648,12.568621,12.735349,12.901830,13.068067,13.234061,13.399812,13.565322,13.730592,13.895622,14.060414,14.224969,14.389288,14.553372,14.717221,14.880838,15.044222,15.207375,15.370299,15.532992,15.695458,15.857697,16.019709,16.181495,16.343058,16.504396,16.665513,16.826407,16.987081,17.147535,17.307770,17.467787,17.627587,17.787171,17.946539,18.105692,18.264633,18.423360,18.581875,18.740179,18.898273,19.056158,19.213834,19.371302,19.528563,19.685618,19.842468,19.999113,20.155555,20.311793,20.467830,20.623665,20.779299,20.934734,21.089970,21.245007,21.399847,21.554490,21.708937,21.863189,22.017246,22.171110,22.324780,22.478258,22.631545,22.784641,22.937546,23.090262,23.242789,23.395128,23.547280,23.699245,23.851024,24.002617,24.154026,24.305251,24.456293,24.607152,24.757829,24.908325,25.058640,25.208775,25.358731,25.508508,25.658107,25.807528,25.956773,26.105841,26.254734,26.403452,26.551995,26.700365,26.848562,26.996586,27.144438,27.292119,27.439629,27.586969,27.734140,27.881141,28.027974,28.174640,28.321138,28.467469,28.613634,28.759634,28.905469,29.051140,29.196646,29.341989,29.487170,29.632188,29.777045,29.921740,30.066275,30.210650,30.354866,30.498922,30.642820,30.786560,30.930143,31.073568,31.216837,31.359951,31.502909,31.645712,31.788361,31.930855,32.073197,32.215386,32.357422,32.499306,32.641039,32.782621,32.924053,33.065334,33.206466,33.347449,33.488284,33.628970,33.769509,33.909901,34.050146,34.190244,34.330197,34.470005,34.609668,34.749186,34.888561,35.027792,35.166880,35.305825,35.444628,35.583289
0.099123,0.286529,0.473586,0.660297,0.846663,1.032685,1.218367,1.403710,1.588715,1.773385,1.957721,2.141725,2.325399,2.508745,2.691765,2.874459,3.056831,3.238881,3.420611,3.602023,3.783119,3.963901,4.144369,4.324526,4.504373,4.683912,4.863145,5.042072,5.220695,5.399017,5.577038,5.754761,5.932186,6.109315,6.286149,6.462690,6.638940,6.814900,6.990571,7.165955,7.341053,7.515867,7.690397,7.864646,8.038615,8.212304,8.385716,8.558851,8.731712,8.904299,9.076613,9.248656,9.420430,9.591934,9.763172,9.934143,10.104850,10.275293,10.445474,10.615393,10.785053,10.954453,11.123596,11.292483,11.461114,11.629492,11.797616,11.965488,12.133110,12.300482,12.467606,12.634482,12.801112,12.967497,13.133638,13.299536,13.465191,13.630606,13.795781,13.960718,14.125416,14.289878,14.454104,14.618095,14.781852,14.945377,15.108670,15.271732,15.434565,15.597168,15.759544,15.921693,16.083616,16.245314,16.406788,16.568039,16.729067,16.889875,17.050462,17.210829,17.370978,17.530909,17.690623,17.850122,18.009405,18.168475,18.327330,18.485974,18.644406,18.802627,18.960638,19.118440,19.276034,19.433420,19.590600,19.747574,19.904343,20.060907,20.217269,20.373427,20.529384,20.685140,20.840696,20.996052,21.151209,21.306168,21.460930,21.615496,21.769866,21.924041,22.078022,22.231809,22.385403,22.538806,22.692017,22.845037,22.997868,23.150509,23.302962,23.455227,23.607305,23.759196,23.910902,24.062422,24.213759,24.364911,24.515881,24.666668,24.817273,24.967698,25.117942,25.268006,25.417891,25.567598,25.717126,25.866478,26.015653,26.164652,26.313475,26.462124,26.610599,26.758900,26.907029,27.054985,27.202770,27.350383,27.497826,27.645099,27.792202,27.939137,28.085904,28.232503,28.378936,28.525201,28.671301,28.817236,28.963006,29.108612,29.254054,29.399333,29.544449,29.689403,29.834196,29.978828,30.123300,30.267612,30.411765,30.555758,30.699594,30.843272,30.986792,31.130156,31.273364,31.416415,31.559312,31.702054,31.844642,31.987076,32.129358,32.271486,32.413462,32.555287,32.696960,32.838482,32.979855,33.121077,33.262150,33.403075,33.543851,33.684479,33.824959,33.965293,34.105480,34.245522,34.385417,34.525168,34.664773,34.804235,34.943552,35.082727,35.221758,35.360647,35.499394
-0.014456,0.173162,0.360430,0.547350,0.733924,0.920154,1.106042,1.291589,1.476799,1.661671,1.846209,2.030414,2.214288,2.397832,2.581049,2.763940,2.946506,3.128751,3.310674,3.492279,3.673566,3.854538,4.035196,4.215541,4.395575,4.575300,4.754718,4.933830,5.112637,5.291141,5.469344,5.647247,5.824852,6.002160,6.179172,6.355891,6.532317,6.708452,6.884298,7.059855,7.235126,7.410112,7.584813,7.759233,7.933370,8.107229,8.280808,8.454111,8.627138,8.799890,8.972369,9.144576,9.316513,9.488180,9.659579,9.830711,10.001578,10.172180,10.342520,10.512597,10.682414,10.851971,11.021269,11.190311,11.359097,11.527628,11.695905,11.863930,12.031703,12.199226,12.366500,12.533526,12.700305,12.866838,13.033126,13.199171,13.364973,13.530534,13.695854,13.860934,14.025776,14.190381,14.354750,14.518883,14.682782,14.846447,15.009880,15.173082,15.336053,15.498795,15.661309,15.823595,15.985655,16.147489,16.309098,16.470484,16.631647,16.792588,16.953308,17.113808,17.274089,17.434152,17.593998,17.753627,17.913040,18.072239,18.231224,18.389996,18.548555,18.706904,18.865042,19.022970,19.180690,19.338202,19.495507,19.652605,19.809498,19.966186,20.122670,20.278952,20.435030,20.590908,20.746584,20.902061,21.057339,21.212418,21.367299,21.521983,21.676472,21.830765,21.984863,22.138767,22.292478,22.445997,22.599323,22.752459,22.905404,23.058160,23.210727,23.363105,23.515296,23.667301,23.819119,23.970751,24.122199,24.273463,24.424543,24.575440,24.726156,24.876690,25.027043,25.177215,25.327209,25.477023,25.626660,25.776118,25.925400,26.074505,26.223435,26.372190,26.520770,26.669176,26.817409,26.965469,27.113358,27.261075,27.408621,27.555996,27.703202,27.850239,27.997108,28.143808,28.290342,28.436708,28.582908,28.728943,28.874812,29.020517,29.166058,29.311436,29.456651,29.601703,29.746594,29.891323,30.035892,30.180300,30.324549,30.468639,30.612570,30.756343,30.899959,31.043417,31.186720,31.329866,31.472856,31.615692,31.758373,31.900900,32.043274,32.185495,32.327563,32.469479,32.611244,32.752858,32.894321,33.035634,33.176797,33.317812,33.458677,33.599395,33.739965,33.880387,34.020663,34.160793,34.300776,34.440614,34.580308,34.719856,34.859261,34.998522,35.137640,35.276615,35.415448
-0.128165,0.059666,0.247146,0.434276,0.621060,0.807498,0.993592,1.179346,1.364759,1.549835,1.734576,1.918982,2.103056,2.286799,2.470214,2.653302,2.836064,3.018504,3.200621,3.382419,3.563898,3.745060,3.925908,4.106442,4.286664,4.466576,4.646180,4.825476,5.004468,5.183155,5.361540,5.539624,5.717410,5.894897,6.072088,6.248984,6.425587,6.601898,6.777919,6.953651,7.129095,7.304253,7.479126,7.653716,7.828024,8.002051,8.175799,8.349270,8.522463,8.695381,8.868025,9.040397,9.212497,9.384327,9.555888,9.727182,9.898209,10.068972,10.239470,10.409706,10.579680,10.749394,10.918849,11.088046,11.256986,11.425671,11.594102,11.762279,11.930205,12.097879,12.265304,12.432479,12.599408,12.766090,12.932526,13.098718,13.264667,13.430373,13.595839,13.761064,13.926050,14.090799,14.255310,14.419586,14.583626,14.747433,14.911006,15.074348,15.237459,15.400339,15.562991,15.725415,15.887611,16.049582,16.211327,16.372848,16.534145,16.695221,16.856074,17.016708,17.177121,17.337316,17.497293,17.657053,17.816596,17.975925,18.135039,18.293940,18.452628,18.611104,18.769370,18.927425,19.085271,19.242908,19.400338,19.557561,19.714578,19.871390,20.027998,20.184402,20.340603,20.496602,20.652400,20.807998,20.963396,21.118595,21.273596,21.428399,21.583006,21.737417,21.891633,22.045655,22.199483,22.353118,22.506560,22.659811,22.812872,22.965742,23.118423,23.270916,23.423220,23.575337,23.727268,23.879013,24.030572,24.181947,24.333138,24.484146,24.634972,24.785615,24.936078,25.086360,25.236462,25.386384,25.536128,25.685694,25.835083,25.984295,26.133331,26.282192,26.430877,26.579389,26.727726,26.875891,27.023883,27.171704,27.319353,27.466832,27.614141,27.761280,27.908250,28.055052,28.201687,28.348154,28.494455,28.640590,28.786559,28.932363,29.078004,29.223480,29.368793,29.513944,29.658932,29.803759,29.948425,30.092930,30.237276,30.381462,30.525489,30.669358,30.813068,30.956622,31.100019,31.243259,31.386344,31.529273,31.672048,31.814668,31.957135,32.099448,32.241608,32.383616,32.525473,32.667178,32.808732,32.950136,33.091390,33.232494,33.373450,33.514257,33.654916,33.795428,33.935792,34.076010,34.216082,34.356008,34.495789,34.635425,34.774917,34.914265,35.053470,35.192531,35.331450
-0.242001,-0.053957,0.133734,0.321076,0.508069,0.694716,0.881018,1.066978,1.252597,1.437877,1.622820,1.807428,1.991703,2.175646,2.359260,2.542545,2.725504,2.908139,3.090451,3.272442,3.454114,3.635468,3.816506,3.997229,4.177640,4.357739,4.537530,4.717012,4.896188,5.075059,5.253627,5.431893,5.609859,5.787526,5.964896,6.141971,6.318751,6.495239,6.671435,6.847341,7.022959,7.198290,7.373336,7.548097,7.722575,7.896772,8.070689,8.244327,8.417688,8.590773,8.763583,8.936119,9.108383,9.280377,9.452100,9.623556,9.794744,9.965666,10.136324,10.306719,10.476851,10.646723,10.816334,10.985687,11.154783,11.323622,11.492207,11.660537,11.828615,11.996441,12.164017,12.331343,12.498421,12.665252,12.831836,12.998176,13.164272,13.330125,13.495736,13.661107,13.826238,13.991130,14.155784,14.320203,14.484385,14.648333,14.812047,14.975529,15.138780,15.301799,15.464590,15.627151,15.789485,15.951592,16.113474,16.275130,16.436563,16.597773,16.758760,16.919527,17.080073,17.240400,17.400509,17.560400,17.720074,17.879533,18.038777,18.197807,18.356623,18.515228,18.673621,18.831803,18.989775,19.147539,19.305094,19.462442,19.619584,19.776520,19.933251,20.089778,20.246102,20.402224,20.558143,20.713862,20.869381,21.024700,21.179821,21.334744,21.489470,21.643999,21.798333,21.952472,22.106417,22.260168,22.413727,22.567094,22.720270,22.873256,23.026051,23.178658,23.331076,23.483306,23.635350,23.787207,23.938878,24.090365,24.241667,24.392786,24.543722,24.694475,24.845047,24.995438,25.145649,25.295680,25.445532,25.595206,25.744702,25.894021,26.043163,26.192130,26.340921,26.489538,26.637981,26.786250,26.934346,27.082271,27.230024,27.377606,27.525017,27.672259,27.819331,27.966235,28.112971,28.259539,28.405941,28.552176,28.698245,28.844150,28.989889,29.135465,29.280876,29.426125,29.571212,29.716136,29.860900,30.005502,30.149944,30.294227,30.438350,30.582314,30.726121,30.869769,31.013261,31.156596,31.299775,31.442798,31.585666,31.728380,31.870939,32.013345,32.155598,32.297698,32.439647,32.581443,32.723089,32.864583,33.005928,33.147123,33.288168,33.429065,33.569814,33.710415,33.850868,33.991175,34.131335,34.271350,34.411218,34.550942,34.690521,34.829956,34.969247,35.108395,35.247400
-0.355968,-0.167710,0.020195,0.207748,0.394952,0.581808,0.768319,0.954486,1.140311,1.325796,1.510943,1.695753,1.880229,2.064373,2.248186,2.431670,2.614826,2.797657,2.980164,3.162349,3.344214,3.525760,3.706989,3.887902,4.068502,4.248790,4.428767,4.608435,4.787796,4.966852,5.145603,5.324051,5.502199,5.680047,5.857597,6.034850,6.211808,6.388472,6.564845,6.740927,6.916719,7.092223,7.267442,7.442375,7.617024,7.791391,7.965477,8.139284,8.312812,8.486064,8.659040,8.831742,9.004170,9.176328,9.348214,9.519832,9.691182,9.862265,10.033083,10.203636,10.373927,10.543956,10.713725,10.883234,11.052486,11.221480,11.390219,11.558703,11.726933,11.894911,12.062639,12.230116,12.397344,12.564324,12.731057,12.897545,13.063789,13.229788,13.395546,13.561062,13.726338,13.891374,14.056172,14.220734,14.385059,14.549148,14.713004,14.876626,15.040017,15.203176,15.366105,15.528805,15.691276,15.853521,16.015539,16.177331,16.338899,16.500244,16.661366,16.822266,16.982945,17.143405,17.303646,17.463668,17.623474,17.783063,17.942437,18.101596,18.260541,18.419274,18.577795,18.736104,18.894204,19.052094,19.209775,19.367248,19.524515,19.681575,19.838430,19.995081,20.151528,20.307771,20.463813,20.619653,20.775293,20.930733,21.085974,21.241016,21.395861,21.550509,21.704962,21.859218,22.013281,22.167149,22.320825,22.474308,22.627599,22.780700,22.933610,23.086331,23.238863,23.391207,23.543363,23.695333,23.847117,23.998715,24.150129,24.301359,24.452405,24.603269,24.753951,24.904451,25.054771,25.204911,25.354871,25.504652,25.654256,25.803682,25.952931,26.102004,26.250901,26.399624,26.548172,26.696546,26.844747,26.992775,27.140632,27.288317,27.435832,27.583176,27.730351,27.877357,28.024194,28.170864,28.317366,28.463702,28.609872,28.755876,28.901715,29.047390,29.192900,29.338248,29.483433,29.628455,29.773316,29.918016,30.062555,30.206934,30.351153,30.495214,30.639116,30.782860,30.926446,31.069876,31.213149,31.356267,31.499229,31.642036,31.784688,31.927187,32.069533,32.211725,32.353765,32.495653,32.637390,32.778976,32.920412,33.061697,33.202833,33.343820,33.484658,33.625348,33.765891,33.906286,34.046535,34.186638,34.326595,34.466406,34.606072,34.745595,34.884973,35.024207,35.163299
-0.470064,-0.281591,-0.093472,0.094293,0.281708,0.468775,0.655494,0.841869,1.027900,1.213591,1.398942,1.583956,1.768634,1.952979,2.136992,2.320674,2.504029,2.687056,2.869759,3.052139,3.234197,3.415936,3.597357,3.778461,3.959250,4.139727,4.319892,4.499747,4.679294,4.858534,5.037469,5.216100,5.394430,5.572459,5.750189,5.927621,6.104758,6.281600,6.458149,6.634406,6.810374,6.986052,7.161443,7.336549,7.511370,7.685907,7.860163,8.034139,8.207836,8.381255,8.554397,8.727265,8.899859,9.072180,9.244230,9.416010,9.587522,9.758767,9.929745,10.100458,10.270908,10.441095,10.611021,10.780688,10.950095,11.119245,11.288138,11.456776,11.625160,11.793290,11.961169,12.128797,12.296176,12.463306,12.630189,12.796825,12.963216,13.129363,13.295267,13.460929,13.626350,13.791532,13.956474,14.121179,14.285646,14.449878,14.613875,14.777639,14.941170,15.104469,15.267537,15.430375,15.592985,15.755366,15.917521,16.079450,16.241154,16.402633,16.563890,16.724924,16.885737,17.046330,17.206703,17.366857,17.526794,17.686514,17.846018,18.005307,18.164382,18.323243,18.481892,18.640329,18.798556,18.956572,19.114380,19.271979,19.429371,19.586556,19.743535,19.900309,20.056879,20.213245,20.369409,20.525371,20.681132,20.836693,20.992054,21.147217,21.302181,21.456948,21.611519,21.765894,21.920074,22.074060,22.227852,22.381451,22.534858,22.688074,22.841100,22.993935,23.146581,23.299039,23.451309,23.603391,23.755288,23.906998,24.058524,24.209865,24.361022,24.511996,24.662788,24.813398,24.963827,25.114076,25.264145,25.414034,25.563745,25.713279,25.862635,26.011814,26.160818,26.309646,26.458299,26.606779,26.755084,26.903217,27.051178,27.198967,27.346585,27.494032,27.641309,27.788417,27.935356,28.082128,28.228731,28.375168,28.521438,28.667542,28.813481,28.959255,29.104865,29.250311,29.395594,29.540715,29.685673,29.830470,29.975107,30.119582,30.263898,30.408055,30.552053,30.695892,30.839574,30.983099,31.126467,31.269678,31.412734,31.555635,31.698381,31.840973,31.983411,32.125696,32.267829,32.409809,32.551637,32.693314,32.834841,32.976217,33.117443,33.258520,33.399448,33.540228,33.680860,33.821344,33.961682,34.101873,34.241918,34.381817,34.521571,34.661181,34.800646,34.939967,35.079145
-0.584290,-0.395601,-0.207269,-0.019290,0.168337,0.355614,0.542544,0.729127,0.915365,1.101262,1.286818,1.472036,1.656918,1.841464,2.025677,2.209560,2.393112,2.576337,2.759237,2.941812,3.124064,3.305996,3.487609,3.668905,3.849884,4.030550,4.210903,4.390946,4.570679,4.750104,4.929224,5.108039,5.286551,5.464762,5.642672,5.820285,5.997600,6.174620,6.351346,6.527780,6.703923,6.879776,7.055341,7.230619,7.405612,7.580321,7.754747,7.928892,8.102758,8.276344,8.449654,8.622688,8.795447,8.967933,9.140147,9.312091,9.483765,9.655171,9.826310,9.997184,10.167793,10.338139,10.508223,10.678046,10.847610,11.016916,11.185964,11.354756,11.523294,11.691577,11.859609,12.027388,12.194918,12.362198,12.529230,12.696016,12.862555,13.028850,13.194901,13.360709,13.526276,13.691602,13.856689,14.021537,14.186148,14.350523,14.514662,14.678566,14.842238,15.005677,15.168885,15.331862,15.494610,15.657129,15.819421,15.981487,16.143327,16.304942,16.466333,16.627502,16.788449,16.949175,17.109680,17.269967,17.430035,17.589887,17.749521,17.908940,18.068144,18.227135,18.385912,18.544477,18.702831,18.860975,19.018909,19.176634,19.334151,19.491461,19.648564,19.805463,19.962156,20.118646,20.274932,20.431016,20.586899,20.742580,20.898062,21.053345,21.208429,21.363315,21.518005,21.672498,21.826796,21.980899,22.134809,22.288525,22.442048,22.595380,22.748520,22.901471,23.054231,23.206803,23.359186,23.511382,23.663391,23.815214,23.966851,24.118304,24.269572,24.420657,24.571559,24.722279,24.872818,25.023175,25.173353,25.323351,25.473170,25.622811,25.772274,25.921560,26.070670,26.219604,26.368364,26.516948,26.665359,26.813596,26.961661,27.109554,27.257275,27.404825,27.552206,27.699416,27.846457,27.993330,28.140035,28.286573,28.432943,28.579148,28.725187,28.871060,29.016770,29.162315,29.307697,29.452915,29.597972,29.742867,29.887600,30.032173,30.176586,30.320839,30.464933,30.608868,30.752645,30.896265,31.039727,31.183033,31.326184,31.469178,31.612018,31.754703,31.897234,32.039612,32.181836,32.323909,32.465829,32.607597,32.749215,32.890682,33.031999,33.173166,33.314184,33.455054,33.595775,33.736349,33.876775,34.017055,34.157188,34.297175,34.437017,34.576714,34.716267,34.855675,34.994940
-0.698647,-0.509742,-0.321194,-0.133001,0.054839,0.242327,0.429467,0.616259,0.802706,0.988809,1.174571,1.359994,1.545078,1.729827,1.914242,2.098324,2.282076,2.465500,2.648596,2.831367,3.013814,3.195940,3.377746,3.559233,3.740404,3.921259,4.101801,4.282032,4.461952,4.641563,4.820868,4.999867,5.178562,5.356955,5.535047,5.712840,5.890335,6.067533,6.244437,6.421048,6.597366,6.773394,6.949134,7.124585,7.299751,7.474631,7.649228,7.823544,7.997578,8.171333,8.344810,8.518011,8.690936,8.863588,9.035966,9.208073,9.379910,9.551478,9.722779,9.893813,10.064582,10.235087,10.405329,10.575310,10.745031,10.914493,11.083697,11.252644,11.421335,11.589772,11.757956,11.925888,12.093569,12.261000,12.428182,12.595117,12.761805,12.928247,13.094446,13.260401,13.426113,13.591585,13.756817,13.921809,14.086564,14.251081,14.415362,14.579409,14.743221,14.906801,15.070149,15.233265,15.396152,15.558810,15.721239,15.883441,16.045418,16.207169,16.368695,16.529999,16.691080,16.851939,17.012578,17.172997,17.333198,17.493180,17.652946,17.812495,17.971829,18.130949,18.289855,18.448548,18.607030,18.765301,18.923361,19.081213,19.238856,19.396291,19.553519,19.710542,19.867359,20.023972,20.180381,20.336587,20.492592,20.648395,20.803998,20.959401,21.114605,21.269611,21.424420,21.579031,21.733448,21.887668,22.041695,22.195528,22.349168,22.502615,22.655871,22.808937,22.961812,23.114498,23.266995,23.419304,23.571426,23.723362,23.875111,24.026676,24.178055,24.329251,24.480264,24.631094,24.781742,24.932209,25.082496,25.232602,25.382530,25.532278,25.681849,25.831242,25.980459,26.129499,26.278364,26.427054,26.575570,26.723912,26.872082,27.020078,27.167903,27.315557,27.463040,27.610353,27.757497,27.904472,28.051278,28.197917,28.344388,28.490693,28.636832,28.782806,28.928615,29.074259,29.219740,29.365057,29.510212,29.655204,29.800035,29.944705,30.089215,30.233564,30.377754,30.521786,30.665658,30.809373,30.952931,31.096332,31.239576,31.382665,31.525598,31.668377,31.811001,31.953472,32.095789,32.237953,32.379965,32.521825,32.663534,32.805092,32.946500,33.087758,33.228866,33.369826,33.510637,33.651300,33.791815,33.932183,34.072405,34.212481,34.352411,34.492195,34.631835,34.771331,34.910682
